start_airport,start_icao,end_airport,end_icao,route_name,route_passengers,start_pax_total,end_pax_total,start_pax_pct,year,data_quality
Barcelona,LEBL,A Coruna,LECO,Barcelona - A Coruna,323189,51210817,1341771,0.63,2019,complete
Barcelona,LEBL,Granada,LEGR,Barcelona - Granada,489536,51210817,1249920,0.96,2019,complete
Barcelona,LEBL,Ibiza,LEIB,Barcelona - Ibiza,1206315,51210817,7632907,2.36,2019,complete
Barcelona,LEBL,Jerez,LEJR,Barcelona - Jerez,186037,51210817,1086607,0.36,2019,complete
Barcelona,LEBL,Barajas,LEMD,Barcelona - Barajas,2572893,51210817,59373123,5.02,2019,complete
Barcelona,LEBL,Malaga,LEMG,Barcelona - Malaga,848964,51210817,19158321,1.66,2019,complete
Barcelona,LEBL,Menorca,LEMH,Barcelona - Menorca,837792,51210817,2983071,1.64,2019,complete
Barcelona,LEBL,Palma de Mallorca,LEPA,Barcelona - Palma de Mallorca,2173939,51210817,27397471,4.25,2019,complete
Barcelona,LEBL,Pamplona,LEPP,Barcelona - Pamplona,3447842.5371566783,51210817,232131,NA,2019,complete
Barcelona,LEBL,San Sebastian,LESO,Barcelona - San Sebastian,123438,51210817,321078,0.24,2019,complete
Barcelona,LEBL,Santiago,LEST,Barcelona - Santiago,423952,51210817,2869020,0.83,2019,complete
Barcelona,LEBL,Valencia,LEVC,Barcelona - Valencia,85247,51210817,8341358,0.17,2019,complete
Barcelona,LEBL,Valladolid,LEVD,Barcelona - Valladolid,169375,51210817,214766,0.33,2019,complete
Barcelona,LEBL,Vigo,LEVX,Barcelona - Vigo,196182,51210817,1007566,0.38,2019,complete
Barcelona,LEBL,Sevilla,LEZL,Barcelona - Sevilla,1045029,51210817,7454425,2.04,2019,complete
Barcelona,LEBL,Helsinki Malmi,EFHF,Barcelona - Helsinki Malmi,NA,51210817,NA,NA,2019,missing_end_pax
Barcelona,LEBL,Helsinki Vantaa,EFHK,Barcelona - Helsinki Vantaa,333106,51210817,NA,0.65,2019,missing_end_pax
Barcelona,LEBL,Merignac,LFBD,Barcelona - Merignac,218894,51210817,7618599,0.43,2019,complete
Barcelona,LEBL,Saint Exupery,LFLL,Barcelona - Saint Exupery,303158,51210817,11461753,0.59,2019,complete
Barcelona,LEBL,Bron,LFLY,Barcelona - Bron,NA,51210817,NA,NA,2019,missing_end_pax
Barcelona,LEBL,Provence,LFML,Barcelona - Provence,113989,51210817,10030599,0.22,2019,complete
Barcelona,LEBL,Cote D'Azur,LFMN,Barcelona - Cote D'Azur,308360,51210817,14277508,0.6,2019,complete
Barcelona,LEBL,Beauvais–Tille,LFOB,Barcelona - Beauvais–Tille,183978,51210817,3903522,0.36,2019,complete
Barcelona,LEBL,Charles De Gaulle,LFPG,Barcelona - Charles De Gaulle,1373128,51210817,75449170,2.68,2019,complete
Barcelona,LEBL,Orly,LFPO,Barcelona - Orly,1148504,51210817,31716559,2.24,2019,complete
Barcelona,LEBL,Nantes Atlantique,LFRS,Barcelona - Nantes Atlantique,156575,51210817,7000005,0.31,2019,complete
Barcelona,LEBL,Bale Mulhouse,LFSB,Barcelona - Bale Mulhouse,357708,51210817,8271471,0.7,2019,complete
Barcelona,LEBL,Bale Mulhouse,LFSB,Barcelona - Bale Mulhouse,357708,51210817,562406,0.7,2019,complete
Barcelona,LEBL,Dubrovnik,LDDU,Barcelona - Dubrovnik,78890,51210817,NA,0.15,2019,missing_end_pax
Barcelona,LEBL,Dublin,EIDW,Barcelona - Dublin,601531,51210817,NA,1.17,2019,missing_end_pax
Barcelona,LEBL,Keflavik International Airport,BIKF,Barcelona - Keflavik International Airport,NA,51210817,NA,NA,2019,missing_end_pax
Barcelona,LEBL,Bari,LIBD,Barcelona - Bari,16727886.986062855,51210817,5464123,NA,2019,complete
Barcelona,LEBL,Catania Fontanarossa,LICC,Barcelona - Catania Fontanarossa,89077,51210817,9740700,0.17,2019,complete
Barcelona,LEBL,Palermo,LICJ,Barcelona - Palermo,18847527.999128137,51210817,6936607,NA,2019,complete
Barcelona,LEBL,Elmas,LIEE,Barcelona - Elmas,15508112.867798196,51210817,4696304,NA,2019,complete
Barcelona,LEBL,Malpensa,LIMC,Barcelona - Malpensa,891709,51210817,28346074,1.74,2019,complete
Barcelona,LEBL,Bergamo Orio Al Serio,LIME,Barcelona - Bergamo Orio Al Serio,409319,51210817,13600898,0.8,2019,complete
Barcelona,LEBL,Torino,LIMF,Barcelona - Torino,205771,51210817,3839752,0.4,2019,complete
Barcelona,LEBL,Linate,LIML,Barcelona - Linate,18294439.103861727,51210817,6535465,NA,2019,complete
Barcelona,LEBL,Bologna,LIPE,Barcelona - Bologna,389825,51210817,9338293,0.76,2019,complete
Barcelona,LEBL,Treviso,LIPH,Barcelona - Treviso,12802360.120374992,51210817,3200504,NA,2019,complete
Barcelona,LEBL,Marco Polo di Tessera,LIPZ,Barcelona - Marco Polo di Tessera,514281,51210817,11454860,1,2019,complete
Barcelona,LEBL,Ciampino,LIRA,Barcelona - Ciampino,17309493.455988623,51210817,5850689,NA,2019,complete
Barcelona,LEBL,Fiumicino,LIRF,Barcelona - Fiumicino,1402757,51210817,43191420,2.74,2019,complete
Barcelona,LEBL,Capodichino,LIRN,Barcelona - Capodichino,408217,51210817,10387667,0.8,2019,complete
Barcelona,LEBL,Peretola,LIRQ,Barcelona - Peretola,187390,51210817,2860307,0.37,2019,complete
Barcelona,LEBL,Vilnius Intl,EYVI,Barcelona - Vilnius Intl,105989,51210817,NA,0.21,2019,missing_end_pax
Barcelona,LEBL,Luxembourg,ELLX,Barcelona - Luxembourg,114778,51210817,NA,0.22,2019,missing_end_pax
Barcelona,LEBL,Riga Intl,EVRA,Barcelona - Riga Intl,103697,51210817,NA,0.2,2019,missing_end_pax
Barcelona,LEBL,Luqa,LMML,Barcelona - Luqa,139479,51210817,NA,0.27,2019,missing_end_pax
Barcelona,LEBL,Eindhoven,EHEH,Barcelona - Eindhoven,144355,51210817,6744047,0.28,2019,complete
Barcelona,LEBL,Rotterdam,EHRD,Barcelona - Rotterdam,88873,51210817,1940700,0.17,2019,complete
Barcelona,LEBL,Gardermoen,ENGM,Barcelona - Gardermoen,257433,51210817,NA,0.5,2019,missing_end_pax
Barcelona,LEBL,Porto,LPPR,Barcelona - Porto,692341,51210817,NA,1.35,2019,missing_end_pax
Barcelona,LEBL,Lisboa,LPPT,Barcelona - Lisboa,1008138,51210817,NA,1.97,2019,missing_end_pax
Barcelona,LEBL,Beograd,LYBE,Barcelona - Beograd,NA,51210817,NA,NA,2019,missing_end_pax
Barcelona,LEBL,Landvetter,ESGG,Barcelona - Landvetter,123750,51210817,NA,0.24,2019,missing_end_pax
Barcelona,LEBL,Skavsta,ESKN,Barcelona - Skavsta,NA,51210817,NA,NA,2019,missing_end_pax
Barcelona,LEBL,Arlanda,ESSA,Barcelona - Arlanda,297806,51210817,NA,0.58,2019,missing_end_pax
Barcelona,LEBL,Belfast Intl,EGAA,Barcelona - Belfast Intl,17572832.804971173,51210817,6030063,NA,2019,complete
Barcelona,LEBL,Birmingham,EGBB,Barcelona - Birmingham,242480,51210817,11271854,0.47,2019,complete
Barcelona,LEBL,Manchester,EGCC,Barcelona - Manchester,507216,51210817,26895408,0.99,2019,complete
Barcelona,LEBL,Bristol,EGGD,Barcelona - Bristol,204912,51210817,8146487,0.4,2019,complete
Barcelona,LEBL,Liverpool,EGGP,Barcelona - Liverpool,233586,51210817,4972891,0.46,2019,complete
Barcelona,LEBL,Luton,EGGW,Barcelona - Luton,469536,51210817,17961864,0.92,2019,complete
Barcelona,LEBL,Southend,EGMC,Barcelona - Southend,10188709.713031331,51210817,2027107,NA,2019,complete
Barcelona,LEBL,Leeds Bradford,EGNM,Barcelona - Leeds Bradford,14216427.750796083,51210817,3946565,NA,2019,complete
Barcelona,LEBL,Newcastle,EGNT,Barcelona - Newcastle,16293107.527239088,51210817,5183775,NA,2019,complete
Barcelona,LEBL,Nottingham East Midlands,EGNX,Barcelona - Nottingham East Midlands,14587481.548339281,51210817,4155267,NA,2019,complete
Barcelona,LEBL,Glasgow International,EGPF,Barcelona - Glasgow International,20735677.563532013,51210817,8396045,NA,2019,complete
Barcelona,LEBL,Edinburgh,EGPH,Barcelona - Edinburgh,171744,51210817,14510779,0.34,2019,complete
Barcelona,LEBL,Prestwick,EGPK,Barcelona - Prestwick,5706522.164270721,51210817,635889,NA,2019,complete
Barcelona,LEBL,Stansted,EGSS,Barcelona - Stansted,520624,51210817,27745806,1.02,2019,complete
Barajas,LEMD,Tirana Rinas,LATI,Barajas - Tirana Rinas,NA,59373123,NA,NA,2019,missing_end_pax
Barajas,LEMD,Schwechat,LOWW,Barajas - Schwechat,564079,59373123,31258901,0.95,2019,complete
Barajas,LEMD,Brussels South,EBCI,Barajas - Brussels South,105814,59373123,8196702,0.18,2019,complete
Barajas,LEMD,Bale Mulhouse,LFSB,Barajas - Bale Mulhouse,22160845.31496786,59373123,8271471,NA,2019,complete
Barajas,LEMD,Bale Mulhouse,LFSB,Barajas - Bale Mulhouse,5778563.888539954,59373123,562406,NA,2019,complete
Barajas,LEMD,Geneve Cointrin,LSGG,Barajas - Geneve Cointrin,584185,59373123,17742225,0.98,2019,complete
Barajas,LEMD,Zurich,LSZH,Barajas - Zurich,693721,59373123,31292970,1.17,2019,complete
Barajas,LEMD,Schonefeld,EDDB,Barajas - Schonefeld,192101,59373123,11028278,0.32,2019,complete
Barajas,LEMD,Berlin Brandenburg Willy Brandt,EDDB,Barajas - Berlin Brandenburg Willy Brandt,192101,59373123,11028278,0.32,2019,complete
Barajas,LEMD,Hamburg,EDDH,Barajas - Hamburg,207250,59373123,16279030,0.35,2019,complete
Barajas,LEMD,Koln Bonn,EDDK,Barajas - Koln Bonn,78499,59373123,10641348,0.13,2019,complete
Barajas,LEMD,Dusseldorf,EDDL,Barajas - Dusseldorf,487671,59373123,24588161,0.82,2019,complete
Barajas,LEMD,Stuttgart,EDDS,Barajas - Stuttgart,26996733.30681651,59373123,12275312,NA,2019,complete
Barajas,LEMD,Tegel,EDDT,Barajas - Tegel,442693,59373123,24008455,0.75,2019,complete
Barajas,LEMD,Frankfurt Hahn,EDFH,Barajas - Frankfurt Hahn,9100577.962012522,59373123,1394916,NA,2019,complete
Barajas,LEMD,Niederrhein,EDLV,Barajas - Niederrhein,8537442.832773464,59373123,1227625,NA,2019,complete
Barajas,LEMD,Eleftherios Venizelos Intl,LGAV,Barajas - Eleftherios Venizelos Intl,382783,59373123,NA,0.64,2019,missing_end_pax
Barajas,LEMD,Fuerteventura,GCFV,Barajas - Fuerteventura,351510,59373123,4935430,0.59,2019,complete
Barajas,LEMD,La Palma,GCLA,Barajas - La Palma,144962,59373123,1386969,0.24,2019,complete
Barajas,LEMD,Gran Canaria,GCLP,Barajas - Gran Canaria,1659106,59373123,11196595,2.79,2019,complete
Barajas,LEMD,Lanzarote,GCRR,Barajas - Lanzarote,514886,59373123,6401678,0.87,2019,complete
Barajas,LEMD,Tenerife Sur,GCTS,Barajas - Tenerife Sur,342422,59373123,9350488,0.58,2019,complete
Barajas,LEMD,Tenerife Norte,GCXO,Barajas - Tenerife Norte,1493755,59373123,5796902,2.52,2019,complete
Barajas,LEMD,Melilla,GEML,Barajas - Melilla,117945,59373123,426064,0.2,2019,complete
Barajas,LEMD,Alicante,LEAL,Barajas - Alicante,299447,59373123,14627077,0.5,2019,complete
Barajas,LEMD,Almeria,LEAM,Barajas - Almeria,210688,59373123,914835,0.35,2019,complete
Barajas,LEMD,Asturias,LEAS,Barajas - Asturias,548213,59373123,1392013,0.92,2019,complete
Barajas,LEMD,Bilbao,LEBB,Barajas - Bilbao,835758,59373123,5814556,1.41,2019,complete
Barajas,LEMD,A Coruna,LECO,Barajas - A Coruna,680075,59373123,1341771,1.15,2019,complete
Barajas,LEMD,Girona,LEGE,Barajas - Girona,10349241.437912393,59373123,1803961,NA,2019,complete
Barajas,LEMD,Granada,LEGR,Barajas - Granada,199065,59373123,1249920,0.34,2019,complete
Barajas,LEMD,Ibiza,LEIB,Barajas - Ibiza,837007,59373123,7632907,1.41,2019,complete
Barajas,LEMD,Jerez,LEJR,Barajas - Jerez,304260,59373123,1086607,0.51,2019,complete
Barajas,LEMD,Murcia San Javier,LELC,Barajas - Murcia San Javier,1117866.771928122,59373123,21047,NA,2019,complete
Barajas,LEMD,Malaga,LEMG,Barajas - Malaga,357258,59373123,19158321,0.6,2019,complete
Barajas,LEMD,Menorca,LEMH,Barajas - Menorca,311628,59373123,2983071,0.52,2019,complete
Barajas,LEMD,Palma de Mallorca,LEPA,Barajas - Palma de Mallorca,1995104,59373123,27397471,3.36,2019,complete
Barajas,LEMD,Pamplona,LEPP,Barajas - Pamplona,176999,59373123,232131,0.3,2019,complete
Barajas,LEMD,San Sebastian,LESO,Barajas - San Sebastian,198468,59373123,321078,0.33,2019,complete
Barajas,LEMD,Santiago,LEST,Barajas - Santiago,719748,59373123,2869020,1.21,2019,complete
Barajas,LEMD,Valencia,LEVC,Barajas - Valencia,338217,59373123,8341358,0.57,2019,complete
Barajas,LEMD,Vigo,LEVX,Barajas - Vigo,683930,59373123,1007566,1.15,2019,complete
Barajas,LEMD,Zaragoza Ab,LEZG,Barajas - Zaragoza Ab,4388802.9200646505,59373123,324416,NA,2019,complete
Barajas,LEMD,Sevilla,LEZL,Barajas - Sevilla,486438,59373123,7454425,0.82,2019,complete
Barajas,LEMD,Helsinki Vantaa,EFHK,Barajas - Helsinki Vantaa,146865,59373123,NA,0.25,2019,missing_end_pax
Barajas,LEMD,Merignac,LFBD,Barajas - Merignac,163516,59373123,7618599,0.28,2019,complete
Barajas,LEMD,Blagnac,LFBO,Barajas - Blagnac,298199,59373123,9451746,0.5,2019,complete
Barajas,LEMD,Saint Exupery,LFLL,Barajas - Saint Exupery,273042,59373123,11461753,0.46,2019,complete
Barajas,LEMD,Bron,LFLY,Barajas - Bron,NA,59373123,NA,NA,2019,missing_end_pax
Barajas,LEMD,Provence,LFML,Barajas - Provence,245886,59373123,10030599,0.41,2019,complete
Barajas,LEMD,Cote D'Azur,LFMN,Barajas - Cote D'Azur,193490,59373123,14277508,0.33,2019,complete
Barajas,LEMD,Beauvais–Tille,LFOB,Barajas - Beauvais–Tille,91414,59373123,3903522,0.15,2019,complete
Barajas,LEMD,Charles De Gaulle,LFPG,Barajas - Charles De Gaulle,1115987,59373123,75449170,1.88,2019,complete
Barajas,LEMD,Orly,LFPO,Barajas - Orly,1361645,59373123,31716559,2.29,2019,complete
Barajas,LEMD,Nantes Atlantique,LFRS,Barajas - Nantes Atlantique,220044,59373123,7000005,0.37,2019,complete
Barajas,LEMD,Bale Mulhouse,LFSB,Barajas - Bale Mulhouse,176131,59373123,8271471,0.3,2019,complete
Barajas,LEMD,Bale Mulhouse,LFSB,Barajas - Bale Mulhouse,176131,59373123,562406,0.3,2019,complete
Barajas,LEMD,Dubrovnik,LDDU,Barajas - Dubrovnik,94567,59373123,NA,0.16,2019,missing_end_pax
Barajas,LEMD,Dublin,EIDW,Barajas - Dublin,554193,59373123,NA,0.93,2019,missing_end_pax
Barajas,LEMD,Keflavik International Airport,BIKF,Barajas - Keflavik International Airport,NA,59373123,NA,NA,2019,missing_end_pax
Barajas,LEMD,Bari,LIBD,Barajas - Bari,96299,59373123,5464123,0.16,2019,complete
Barajas,LEMD,Catania Fontanarossa,LICC,Barajas - Catania Fontanarossa,90668,59373123,9740700,0.15,2019,complete
Barajas,LEMD,Palermo,LICJ,Barajas - Palermo,78717,59373123,6936607,0.13,2019,complete
Barajas,LEMD,Elmas,LIEE,Barajas - Elmas,79212,59373123,4696304,0.13,2019,complete
Barajas,LEMD,Malpensa,LIMC,Barajas - Malpensa,747778,59373123,28346074,1.26,2019,complete
Barajas,LEMD,Bergamo Orio Al Serio,LIME,Barajas - Bergamo Orio Al Serio,316346,59373123,13600898,0.53,2019,complete
Barajas,LEMD,Torino,LIMF,Barajas - Torino,115370,59373123,3839752,0.19,2019,complete
Barajas,LEMD,Linate,LIML,Barajas - Linate,365422,59373123,6535465,0.62,2019,complete
Barajas,LEMD,Bologna,LIPE,Barajas - Bologna,312967,59373123,9338293,0.53,2019,complete
Barajas,LEMD,Marco Polo di Tessera,LIPZ,Barajas - Marco Polo di Tessera,555109,59373123,11454860,0.93,2019,complete
Barajas,LEMD,Ciampino,LIRA,Barajas - Ciampino,392734,59373123,5850689,0.66,2019,complete
Barajas,LEMD,Fiumicino,LIRF,Barajas - Fiumicino,1266980,59373123,43191420,2.13,2019,complete
Barajas,LEMD,Capodichino,LIRN,Barajas - Capodichino,233298,59373123,10387667,0.39,2019,complete
Barajas,LEMD,Pisa,LIRP,Barajas - Pisa,122356,59373123,5357109,0.21,2019,complete
Barajas,LEMD,Peretola,LIRQ,Barajas - Peretola,159818,59373123,2860307,0.27,2019,complete
Barajas,LEMD,Luxembourg,ELLX,Barajas - Luxembourg,125768,59373123,NA,0.21,2019,missing_end_pax
Barajas,LEMD,Luqa,LMML,Barajas - Luqa,107512,59373123,NA,0.18,2019,missing_end_pax
Barajas,LEMD,Eindhoven,EHEH,Barajas - Eindhoven,20010375.60988751,59373123,6744047,NA,2019,complete
Barajas,LEMD,Gardermoen,ENGM,Barajas - Gardermoen,112646,59373123,NA,0.19,2019,missing_end_pax
Barajas,LEMD,Faro International,LPFR,Barajas - Faro International,NA,59373123,NA,NA,2019,missing_end_pax
Barajas,LEMD,Porto,LPPR,Barajas - Porto,970110,59373123,NA,1.63,2019,missing_end_pax
Barajas,LEMD,Lisboa,LPPT,Barajas - Lisboa,1557398,59373123,NA,2.62,2019,missing_end_pax
Barajas,LEMD,Arlanda,ESSA,Barajas - Arlanda,204549,59373123,NA,0.34,2019,missing_end_pax
Barajas,LEMD,Birmingham,EGBB,Barajas - Birmingham,127527,59373123,11271854,0.21,2019,complete
Barajas,LEMD,Manchester,EGCC,Barajas - Manchester,185723,59373123,26895408,0.31,2019,complete
Barajas,LEMD,Bristol,EGGD,Barajas - Bristol,109209,59373123,8146487,0.18,2019,complete
Barajas,LEMD,Liverpool,EGGP,Barajas - Liverpool,83362,59373123,4972891,0.14,2019,complete
Barajas,LEMD,Luton,EGGW,Barajas - Luton,135770,59373123,17961864,0.23,2019,complete
Barajas,LEMD,City,EGLC,Barajas - City,17438187.23661184,59373123,5121684,NA,2019,complete
Barajas,LEMD,Edinburgh,EGPH,Barajas - Edinburgh,174172,59373123,14510779,0.29,2019,complete
Barajas,LEMD,Stansted,EGSS,Barajas - Stansted,502915,59373123,27745806,0.85,2019,complete
Charles De Gaulle,LFPG,Schwechat,LOWW,Charles De Gaulle - Schwechat,942651,75449170,31258901,1.25,2019,complete
Charles De Gaulle,LFPG,Bale Mulhouse,LFSB,Charles De Gaulle - Bale Mulhouse,145518,75449170,8271471,0.19,2019,complete
Charles De Gaulle,LFPG,Bale Mulhouse,LFSB,Charles De Gaulle - Bale Mulhouse,145518,75449170,562406,0.19,2019,complete
Charles De Gaulle,LFPG,Geneve Cointrin,LSGG,Charles De Gaulle - Geneve Cointrin,726648,75449170,17742225,0.96,2019,complete
Charles De Gaulle,LFPG,Zurich,LSZH,Charles De Gaulle - Zurich,723912,75449170,31292970,0.96,2019,complete
Charles De Gaulle,LFPG,Schonefeld,EDDB,Charles De Gaulle - Schonefeld,114480,75449170,11028278,0.15,2019,complete
Charles De Gaulle,LFPG,Berlin Brandenburg Willy Brandt,EDDB,Charles De Gaulle - Berlin Brandenburg Willy Brandt,114480,75449170,11028278,0.15,2019,complete
Charles De Gaulle,LFPG,Hamburg,EDDH,Charles De Gaulle - Hamburg,464745,75449170,16279030,0.62,2019,complete
Charles De Gaulle,LFPG,Koln Bonn,EDDK,Charles De Gaulle - Koln Bonn,28335152.624984395,75449170,10641348,NA,2019,complete
Charles De Gaulle,LFPG,Dusseldorf,EDDL,Charles De Gaulle - Dusseldorf,464579,75449170,24588161,0.62,2019,complete
Charles De Gaulle,LFPG,Nurnberg,EDDN,Charles De Gaulle - Nurnberg,167841,75449170,3486586,0.22,2019,complete
Charles De Gaulle,LFPG,Stuttgart,EDDS,Charles De Gaulle - Stuttgart,166573,75449170,12275312,0.22,2019,complete
Charles De Gaulle,LFPG,Tegel,EDDT,Charles De Gaulle - Tegel,864627,75449170,24008455,1.15,2019,complete
Charles De Gaulle,LFPG,Hannover,EDDV,Charles De Gaulle - Hannover,160227,75449170,5908901,0.21,2019,complete
Charles De Gaulle,LFPG,Neuenland,EDDW,Charles De Gaulle - Neuenland,12872059.797522306,75449170,2196047,NA,2019,complete
Charles De Gaulle,LFPG,Dortmund,EDLW,Charles De Gaulle - Dortmund,14249101.211484885,75449170,2691042,NA,2019,complete
Charles De Gaulle,LFPG,HBF RAILWAY STATION,EDLW,Charles De Gaulle - HBF RAILWAY STATION,14249101.211484885,75449170,2691042,NA,2019,complete
Charles De Gaulle,LFPG,Billund,EKBI,Charles De Gaulle - Billund,90892,75449170,2974341,0.12,2019,complete
Charles De Gaulle,LFPG,Roskilde,EKRK,Charles De Gaulle - Roskilde,NA,75449170,NA,NA,2019,missing_end_pax
Charles De Gaulle,LFPG,Eleftherios Venizelos Intl,LGAV,Charles De Gaulle - Eleftherios Venizelos Intl,685312,75449170,NA,0.91,2019,missing_end_pax
Charles De Gaulle,LFPG,Nikos Kazantzakis,LGIR,Charles De Gaulle - Nikos Kazantzakis,173895,75449170,NA,0.23,2019,missing_end_pax
Charles De Gaulle,LFPG,Rhodes Diagoras,LGRP,Charles De Gaulle - Rhodes Diagoras,NA,75449170,NA,NA,2019,missing_end_pax
Charles De Gaulle,LFPG,Fuerteventura,GCFV,Charles De Gaulle - Fuerteventura,92819,75449170,4935430,0.12,2019,complete
Charles De Gaulle,LFPG,Gran Canaria,GCLP,Charles De Gaulle - Gran Canaria,29064992.681508627,75449170,11196595,NA,2019,complete
Charles De Gaulle,LFPG,Tenerife Norte,GCXO,Charles De Gaulle - Tenerife Norte,20913427.37265559,75449170,5796902,NA,2019,complete
Charles De Gaulle,LFPG,Alicante,LEAL,Charles De Gaulle - Alicante,33220487.943076484,75449170,14627077,NA,2019,complete
Charles De Gaulle,LFPG,Bilbao,LEBB,Charles De Gaulle - Bilbao,312469,75449170,5814556,0.41,2019,complete
Charles De Gaulle,LFPG,Ibiza,LEIB,Charles De Gaulle - Ibiza,111911,75449170,7632907,0.15,2019,complete
Charles De Gaulle,LFPG,Malaga,LEMG,Charles De Gaulle - Malaga,476316,75449170,19158321,0.63,2019,complete
Charles De Gaulle,LFPG,Palma de Mallorca,LEPA,Charles De Gaulle - Palma de Mallorca,209567,75449170,27397471,0.28,2019,complete
Charles De Gaulle,LFPG,Valencia,LEVC,Charles De Gaulle - Valencia,289480,75449170,8341358,0.38,2019,complete
Charles De Gaulle,LFPG,Vigo,LEVX,Charles De Gaulle - Vigo,8718945.946627952,75449170,1007566,NA,2019,complete
Charles De Gaulle,LFPG,Sevilla,LEZL,Charles De Gaulle - Sevilla,204711,75449170,7454425,0.27,2019,complete
Charles De Gaulle,LFPG,Helsinki Malmi,EFHF,Charles De Gaulle - Helsinki Malmi,NA,75449170,NA,NA,2019,missing_end_pax
Charles De Gaulle,LFPG,Helsinki Vantaa,EFHK,Charles De Gaulle - Helsinki Vantaa,490045,75449170,NA,0.65,2019,missing_end_pax
Charles De Gaulle,LFPG,Dzaoudzi Pamandzi,FMCZ,Charles De Gaulle - Dzaoudzi Pamandzi,87778,75449170,380253,0.12,2019,complete
Charles De Gaulle,LFPG,St Denis Gillot,FMEE,Charles De Gaulle - St Denis Gillot,388818,75449170,2450824,0.52,2019,complete
Charles De Gaulle,LFPG,Merignac,LFBD,Charles De Gaulle - Merignac,652237,75449170,7618599,0.86,2019,complete
Charles De Gaulle,LFPG,Blagnac,LFBO,Charles De Gaulle - Blagnac,1001404,75449170,9451746,1.33,2019,complete
Charles De Gaulle,LFPG,Pau Pyrenees,LFBP,Charles De Gaulle - Pau Pyrenees,176943,75449170,598929,0.23,2019,complete
Charles De Gaulle,LFPG,Anglet,LFBZ,Charles De Gaulle - Anglet,266501,75449170,1062537,0.35,2019,complete
Charles De Gaulle,LFPG,Poretta,LFKB,Charles De Gaulle - Poretta,10522421.545363026,75449170,1467496,NA,2019,complete
Charles De Gaulle,LFPG,Sud Corse,LFKF,Charles De Gaulle - Sud Corse,7421788.81364796,75449170,730067,NA,2019,complete
Charles De Gaulle,LFPG,Campo Dell Oro,LFKJ,Charles De Gaulle - Campo Dell Oro,107813,75449170,1594582,0.14,2019,complete
Charles De Gaulle,LFPG,Auvergne,LFLC,Charles De Gaulle - Auvergne,175372,75449170,389357,0.23,2019,complete
Charles De Gaulle,LFPG,Saint Exupery,LFLL,Charles De Gaulle - Saint Exupery,537164,75449170,11461753,0.71,2019,complete
Charles De Gaulle,LFPG,Provence,LFML,Charles De Gaulle - Provence,676320,75449170,10030599,0.9,2019,complete
Charles De Gaulle,LFPG,Cote D'Azur,LFMN,Charles De Gaulle - Cote D'Azur,1125569,75449170,14277508,1.49,2019,complete
Charles De Gaulle,LFPG,Mediterranee,LFMT,Charles De Gaulle - Mediterranee,427009,75449170,1924607,0.57,2019,complete
Charles De Gaulle,LFPG,Guipavas,LFRB,Charles De Gaulle - Guipavas,267833,75449170,1173358,0.35,2019,complete
Charles De Gaulle,LFPG,St Jacques,LFRN,Charles De Gaulle - St Jacques,148969,75449170,832954,0.2,2019,complete
Charles De Gaulle,LFPG,Nantes Atlantique,LFRS,Charles De Gaulle - Nantes Atlantique,453061,75449170,7000005,0.6,2019,complete
Charles De Gaulle,LFPG,Bale Mulhouse,LFSB,Charles De Gaulle - Bale Mulhouse,24981505.591718648,75449170,8271471,NA,2019,complete
Charles De Gaulle,LFPG,Bale Mulhouse,LFSB,Charles De Gaulle - Bale Mulhouse,6514066.771458518,75449170,562406,NA,2019,complete
Charles De Gaulle,LFPG,Entzheim,LFST,Charles De Gaulle - Entzheim,9672489.144432781,75449170,1240001,NA,2019,complete
Charles De Gaulle,LFPG,Garons,LFTW,Charles De Gaulle - Garons,4146832.9997794703,75449170,227918,NA,2019,complete
Charles De Gaulle,LFPG,Rochambeau,SOCA,Charles De Gaulle - Rochambeau,6486139.413933376,75449170,557594,NA,2019,complete
Charles De Gaulle,LFPG,Le Lamentin,TFFF,Charles De Gaulle - Le Lamentin,12134561.426405571,75449170,1951613,NA,2019,complete
Charles De Gaulle,LFPG,Le Raizet,TFFR,Charles De Gaulle - Le Raizet,12992018.480579913,75449170,2237169,NA,2019,complete
Charles De Gaulle,LFPG,Split International,LDSP,Charles De Gaulle - Split International,NA,75449170,NA,NA,2019,missing_end_pax
Charles De Gaulle,LFPG,Zagreb,LDZA,Charles De Gaulle - Zagreb,170214,75449170,NA,0.23,2019,missing_end_pax
Charles De Gaulle,LFPG,Cork,EICK,Charles De Gaulle - Cork,134580,75449170,NA,0.18,2019,missing_end_pax
Charles De Gaulle,LFPG,Dublin,EIDW,Charles De Gaulle - Dublin,755638,75449170,NA,1,2019,missing_end_pax
Charles De Gaulle,LFPG,Keflavik International Airport,BIKF,Charles De Gaulle - Keflavik International Airport,282747,75449170,NA,0.37,2019,missing_end_pax
Charles De Gaulle,LFPG,Catania Fontanarossa,LICC,Charles De Gaulle - Catania Fontanarossa,157708,75449170,9740700,0.21,2019,complete
Charles De Gaulle,LFPG,Palermo,LICJ,Charles De Gaulle - Palermo,22877089.866637103,75449170,6936607,NA,2019,complete
Charles De Gaulle,LFPG,Malpensa,LIMC,Charles De Gaulle - Malpensa,1083693,75449170,28346074,1.44,2019,complete
Charles De Gaulle,LFPG,Torino,LIMF,Charles De Gaulle - Torino,171291,75449170,3839752,0.23,2019,complete
